REF_AREA,Geographic area,INDICATOR,Indicator,SEX,Sex,EDUCATION_LEVEL,Education Level,WEALTH_QUINTILE,Wealth Quintile,RESIDENCE,Residence,UNIT_MEASURE,Unit of measure,UNIT_MULTIPLIER,Unit multiplier,SOURCE_LINK,SERIES_FOOTNOTE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation Status,DATA_SOURCE,OBS_CONF,Observation confidentaility,TIME_PERIOD_METHOD,Time period activity related to when the data are collected,COVERAGE_TIME,OBS_FOOTNOTE,FREQ_COLL,Time interval at which the source data are collected
IRQ,Iraq,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2018,57.400002,,,MICS 2018,,,,,,,0,Not Known
IRQ,Iraq,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2018,67,,,MICS 2018,,,,,,,0,Not Known
IRQ,Iraq,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2018,40.200001,,,MICS 2018,,,,,,,0,Not Known
IRQ,Iraq,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2018,46.200001,,,MICS 2018,,,,,,,0,Not Known
IRQ,Iraq,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,44.299999,,,MICS 2018,,,,,,,0,Not Known
JAM,Jamaica,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2011,83.099998,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2011,80.400002,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2011,61.599998,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2011,84.300003,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2011,80.099998,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2011,91.199997,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2011,93,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2011,81.900002,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2011,81.699997,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2011,81.800003,,,MICS 2011,,,,,,,0,Not Known
JOR,Jordan,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,63.370548,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,48.789242,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2018,23.76705,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2018,38.321629,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2018,54.0424,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2018,67.609016,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2018,81.541573,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2018,48.016319,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2018,56.669682,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,55.72213,,,DHS 2017-18,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,95.699997,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,94.699997,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2015,89.300003,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2015,93.800003,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2015,95.599998,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2015,97.199997,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2015,98.900002,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2015,93.099998,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2015,96.800003,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,95.199997,,,MICS 2015,,,,,,,0,Not Known
KEN,Kenya,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,38.200001,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,43.900002,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2014,10.8,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2014,20.799999,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2014,32.400002,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2014,47.599998,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2014,68.599998,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2014,27.299999,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2014,55.5,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,40.799999,,,DHS 2014,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,84.900002,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,89.099998,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2018,77.599998,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2018,85.400002,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2018,81.400002,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2018,89.199997,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2018,96.199997,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2018,83.800003,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2018,91.199997,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,86.800003,,,MICS 2018,,,,,,,0,Not Known
KHM,Cambodia,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,19.799999,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,20.1,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2014,4.5,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2014,5.8000002,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2014,11.1,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2014,19.9,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2014,47.5,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2014,12.9,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2014,47.599998,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,19.9,,,DHS 2014,,,,,,,0,Not Known
KIR,Kiribati,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,20.356689,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,12.67272,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2019,3.94175,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2019,5.4404588,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2019,10.32608,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2019,17.50679,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2019,38.03397,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2019,6.3722639,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2019,23.587219,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,16.509899,,,MICS 2018-19,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,30.57342,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,31.56905,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2017,4.4306679,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2017,16.01108,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2017,26.292089,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2017,39.90477,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2017,69.217651,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2017,19.419241,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2017,56.21825,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,31.058281,,,MICS 2017,,,,,,,0,Not Known
LBR,Liberia,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,9.3999996,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,18,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2013,1.5,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2013,4.4000001,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2013,3.9000001,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2013,13.4,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2013,31.4,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2013,3.5999999,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2013,18.5,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,13.4,,,DHS 2013,,,,,,,0,Not Known
LCA,Saint Lucia,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,89.699997,,,MICS 2012,,,,,,,0,Not Known
LCA,Saint Lucia,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,69.599998,,,MICS 2012,,,,,,,0,Not Known
